"center","id","visit","YSCA1A","YSCA1B","YSCA1C","YSCA2A","YSCA2B","YSCA2C","YSCA9","YSCA1","YSCA1A1","YSCA1A2","YSCA1B0","YSCA1B1","YSCA1B2","YSCA1C0","YSCA1C1","YSCA1C2","YSCA2","YSCA2A1","YSCA2A2","YSCA2B0","YSCA2B1","YSCA2B2","YSCA2C0","YSCA2C1","YSCA2C2","YSCA3","YSCA3A1","YSCA3B0","YSCA3B1","YSCA3C0","YSCA3C1","YSCA4","YSCA4A1","YSCA4B0","YSCA4B1","YSCA4C0","YSCA4C1","YSCA5A","YSCA5B","YSCA6A","YSCA6B","YSCA6C","YSCA6D","YSCA7A","YSCA8A","YSCA8B","YSCA8C","YSCA8D","YSCA8E","YSCA8F","YSCA8G","YSCA10"
"SW","SW20893",12,"BASKETBALL","SOCCER","SKATING","DOUBLE DUTCH ROPE JUMPING",,,"JDM",1,0,1,1,0,1,1,1,1,1,0,1,0,,,,,,0,,,,,,1,2,1,2,1,2,2,0,1,2,2,2,1,2,1,2,1,9,,,11/15/2000
"SW","SW20893",18,"BASKETBALL",,,"PLAYING CARDS",,,"ZRP",1,0,1,0,,,,,,1,1,2,0,,,,,,0,,,,,,1,1,1,1,0,,2,1,1,1,2,2,1,9,2,9,9,2,9,,11/15/2006
"SW","SW20904",12,"SOCCER","BASKETBALL",,"DRAWING AND PAINTING","HOPSCOTCH","BINGO","SRK",1,0,1,1,2,1,0,,,1,2,2,1,2,2,1,0,1,0,,,,,,1,2,1,1,0,,3,0,1,2,1,0,1,2,2,2,1,2,,,9/15/2000
"SW","SW20904",18,"DANCING","FOOTBALL","BOXING","DRAWING","WRITING SONGS",,"ZRP",1,2,2,1,0,2,1,1,1,1,0,2,1,2,1,0,,,0,,,,,,1,1,1,2,0,,0,0,1,1,1,2,1,2,2,2,2,9,,,4/15/2008
"SW","SW20920",12,"BASEBALL","FOOTBALL",,"CARDS","VIDEO GAMES",,"FFF",1,0,1,1,2,1,0,,,1,1,2,1,2,1,0,,,0,,,,,,1,1,1,1,0,,3,2,1,1,2,1,1,1,2,2,2,9,,,6/15/2001
"SW","SW20920",18,"FOOTBALL","BASEBALL","BASKETBALL","PLAYING GUITAR","PLAYING DRUMS",,"ZRP",1,2,1,1,1,2,1,1,1,1,2,2,1,1,2,0,,,1,2,0,,,,0,,,,,,3,2,1,2,1,2,1,2,2,2,2,9,,,5/15/2007
"SW","SW20938",12,"TENNIS","SOCCER",,"PLAYING THE FLUTE","PLAYING THE PIANO","DOLL COLLECTING","FF",1,2,1,1,1,1,0,,,1,1,1,1,2,2,1,1,2,1,2,0,,,,1,1,1,1,0,,3,2,1,2,2,2,1,3,3,2,3,9,,,2/15/2001
"SW","SW20938",18,"BASKETBALL","SELF DEFENSE",,"WRITING","ART","CREATING COMPUTER GRAPHICS","ZRP",1,1,1,1,1,1,0,,,1,2,2,1,1,1,1,2,2,1,2,0,,,,1,1,1,2,1,1,3,2,1,2,1,2,1,2,3,2,2,9,,,3/15/2007
"SW","SW20945",12,"FOOTBALL","LACROSS",,"ELECTRONIC GUITAR","BUILD ROCKETS","LAZER TAG","ASL",1,2,1,1,0,1,0,,,1,2,1,1,1,2,1,1,2,1,2,0,,,,1,1,1,2,1,1,3,2,1,2,2,2,1,3,3,3,3,3,9,,11/15/2001
"SW","SW20945",18,"SKATEBOARDING","JOGGING","WALKING","PLAYING GUITAR","WRITING","LISTENING TO MUSIC","ZRP",1,0,2,1,2,1,1,2,1,1,2,2,1,2,2,1,2,2,0,,,,,,1,2,0,,,,3,2,1,1,2,2,0,,,,,,,,9/15/2008
"SW","SW20953",12,"FOOTBALL","BASKETBALL","ROLLER BLADING","I LIKE TO WRITE","I LIKE TO DRAW","TAKING CARE OF LITTLE KIDS","ASL",1,1,1,1,2,1,1,2,1,1,2,2,1,2,1,1,1,1,0,,,,,,1,1,1,1,1,1,3,2,1,2,1,1,1,3,3,2,2,9,,,1/15/2002
"SW","SW20953",18,"DANCING","PLAYING AROUND WITH MY BROTHER","GOING FOR WALKS","LISTENING TO MUSIC","READING","TALKING ON THE PHONE","ZRP",1,1,2,1,1,2,1,1,1,1,2,2,1,2,2,1,1,2,0,,,,,,1,1,1,1,1,1,2,2,1,1,1,2,1,9,9,9,9,3,9,,9/15/2007
"SW","SW20966",12,"FOOTBALL","SOCCER",,"DARTS","VIDEO GAMES",,"ASL",1,1,1,1,0,1,0,,,1,1,1,1,2,2,0,,,0,,,,,,0,,,,,,2,2,0,2,2,2,1,2,2,3,3,9,,,6/15/2001
"SW","SW20966",18,"SKATEBOARDING",,,"VIDEO GAMES","DRAWING",,"LCS",1,1,1,0,,,,,,1,2,2,1,1,2,0,,,0,,,,,,1,1,1,1,1,1,3,1,2,0,1,2,0,,,,,,,,6/15/2007
"SW","SW20981",12,"DODGE BALL","HOCKEY",,"MODEL AIRPLANES","DRAWING",,"ASL",1,0,2,1,0,0,0,,,1,1,2,1,2,1,0,,,0,,,,,,1,2,1,1,1,1,3,2,0,1,1,2,1,0,9,0,2,9,,,5/15/2001
"SW","SW20981",18,"SKATEBOARDING","AIR SOFT PELLET GUNS","FOOTBALL","WATCH MOVIES","LISTENING TO MUSIC","BUILDING MODEL AIRPLANES","ZRP",1,2,0,1,0,2,1,0,2,1,2,2,1,2,2,1,2,2,0,,,,,,1,2,0,,,,3,2,2,1,0,1,0,,,,,,,,6/15/2007
"SW","SW21007",12,"FOOTBALL","BASKETBALL",,"PLAY VIDEO GAMES, SEGA GAMES","RIDING BIKES","PLAYING CHECKERS","ASL",1,2,1,1,1,1,0,,,1,1,2,1,1,2,1,0,1,1,2,0,,,,1,0,0,,,,3,2,2,2,2,0,1,1,2,2,2,2,9,,11/15/2001
"SW","SW21007",18,"FOOTBALL","BASKETBALL",,"LISTENING TO MUSIC",,,"ZRP",1,0,1,1,1,0,0,,,1,2,1,0,,,,,,0,,,,,,1,0,1,2,0,,3,2,1,1,1,1,0,,,,,,,,6/15/2008
"SW","SW21015",12,"FOOTBALL","BASKETBALL",,"READING","ROLLERBLADING","FOOTBALL CARD COLLECTER OF CHARGERS TEAM","JDM",1,2,2,1,1,1,0,,,1,1,1,1,2,2,1,0,1,0,,,,,,1,1,1,1,1,1,3,2,2,2,1,2,1,0,2,2,0,3,9,,12/15/2000
"SW","SW21015",18,"FOOTBALL","BASKETBALL","BASEBALL","SKATEBOARDING",,,"ZRP",1,1,2,1,1,1,1,0,1,1,2,1,0,,,,,,0,,,,,,1,2,1,1,0,,3,,2,1,1,1,0,,,,,,,,9/15/2006
"SW","SW21028",12,"BASKETBALL","FOOTBALL","TENNIS","READ","CLEANING",,"ASL",1,1,1,1,0,1,1,1,1,1,2,2,1,1,2,0,,,1,1,0,,,,1,1,1,1,1,1,3,2,2,1,2,1,1,2,9,2,2,2,9,,9/15/2001
"SW","SW21028",18,"BASKETBALL","TENNIS",,"WRITE","SWIM",,"MAG",1,0,1,1,0,0,0,,,1,1,1,1,1,2,0,,,0,,,,,,1,2,0,,,,2,2,1,1,2,2,1,3,2,1,2,0,0,0,9/15/2007
"SW","SW21030",12,"BASEBALL","SKATEBOARDING",,"PLAYING WITH NINTENDO",,,"FFF",1,2,2,1,1,1,0,,,1,1,2,0,,,,,,1,2,0,,,,1,1,1,1,0,,3,1,2,1,1,1,1,0,2,1,2,9,,,6/15/2001
"SW","SW21042",12,"""OVER THE LINE""(SOFTBALL AND HOME-RUN DERBY)","BASKETBALL","VOLLEYBALL","CHESS","FLYING KITES","OTHELLO GAME","JDM",1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,0,,,,1,1,1,1,1,1,3,2,1,1,1,1,1,2,2,3,3,9,,,10/15/2000
"SW","SW21042",18,"FOOTBALL","SURFING","FRISBEE","PLAYING VIDEO GAMES","PLAYING BOARD GAMES; RISK",,"ZRP",1,0,1,1,0,1,1,1,2,1,2,2,1,2,2,0,,,0,,,,,,1,2,0,,,,3,2,2,2,2,2,1,3,9,9,9,9,,,9/15/2007
"SW","SW21074",12,"BASKETBALL","TENNIS","FOOTBALL","PLAYING PLAYSTATION AND GAMEBOY","TRYING TO RAP","COUNT STUFF IN INNOVATIVE WAYS","LJB",1,1,2,1,1,1,1,0,1,1,1,1,1,2,1,1,1,1,1,1,0,,,,1,1,1,1,0,,3,2,9,1,1,2,1,2,2,2,2,2,,,2/15/2002
"SW","SW21074",18,"BASKETBALL",,,"MAKING MUSIC",,,"MAG",1,1,1,0,,,,,,1,2,2,0,,,,,,0,,,,,,1,1,0,,,,3,1,1,1,1,1,1,2,9,9,9,9,,,2/15/2008
"SW","SW21089",12,"RIDING BIKE","SWIMMING","HANDBALL","DANCE","READING","PLAYING THE PIANO","ASL",1,0,1,1,1,2,1,0,1,1,2,2,1,2,2,1,2,2,1,0,0,,,,1,1,1,1,1,2,3,1,2,2,2,2,1,9,2,9,3,9,,,9/15/2001
"SW","SW21089",18,"SWIMMING",,,"DRAWING","PLAYING THE ELECTRIC GUITAR","SINGING","KAH",1,0,1,0,,,,,,1,1,1,1,1,1,1,2,1,1,1,0,,,,1,2,1,2,1,2,3,0,1,1,2,1,1,2,9,2,9,9,,,2/15/2007
"SW","SW21157",12,"SWIMMING","BIKE RIDING","ROLLER SKATING","COLLECTING SEA SHELLS","ART","DOING HAIR","JDM",1,2,1,1,2,2,1,2,0,1,2,2,1,2,2,1,2,2,1,2,0,,,,1,2,1,1,1,1,3,1,1,1,1,1,1,2,3,3,0,9,,,10/15/2000
"SW","SW21157",18,"BASKETBALL","SOCCER","TENNIS","CROCHETING","SINGING",,"ZRP",1,0,1,1,0,1,1,0,1,1,2,2,1,2,2,0,,,0,,,,,,1,1,1,1,0,,2,2,1,1,1,1,0,,,,,,,,2/15/2007
"SW","SW21162",12,"BASKETBALL","TEATHER BALL","FOUR SQUARE","READING THE BOXCAR CHILDREN BOOKS","PLAYING CARDS","PLAY COMPUTER GAMES","JMS",1,1,1,1,0,2,1,0,1,1,1,1,1,0,1,1,0,1,1,2,1,2,0,,1,1,1,2,1,1,3,1,2,1,1,1,1,2,2,3,0,,,,12/15/2000
"SW","SW21162",18,"BASKETBALL","SWIMMING",,"READING",,,"KAH",1,0,1,1,0,1,0,,,1,0,1,0,,,,,,1,1,0,,,,1,2,0,,,,3,1,2,2,0,1,0,,,,,,,,5/15/2007
"SW","SW21173",12,"FOOTBALL","SOCCER",,"FISHING",,,"KNW",1,2,1,1,1,2,0,,,1,1,2,0,,,,,,0,,,,,,0,,,,,,3,2,1,1,2,1,1,3,2,3,3,0,,,11/15/2001
"SW","SW21185",12,"FOOTBALL","BASKETBALL","TRACK","CARDS","PLAYING ON THE COMPUTER","DRAWING","ASL",1,0,1,1,1,2,1,2,2,1,1,1,1,2,1,1,1,0,1,2,0,,,,1,1,1,1,1,1,3,2,1,1,2,2,1,2,2,3,2,3,9,,7/15/2001
"SW","SW21185",18,,,,"CRAFTS","READING",,"KAH",0,,,,,,,,,1,1,1,1,2,2,0,,,0,,,,,,1,1,1,1,0,,2,2,1,1,1,1,1,3,3,9,9,3,9,,9/15/2007
"SW","SW21190",12,"SOFTBALL","SOCCER",,"READ","PLAYING WITH THE VOLLEYBALL WITH SISTER","RUNNING","KNW",1,0,1,1,0,1,0,,,1,1,1,1,1,1,1,0,2,1,1,0,,,,1,2,1,1,1,1,3,0,2,1,2,1,1,2,2,2,2,3,,,12/15/2001
"SW","SW21190",18,"BASKETBALL","FOOSBALL","POOL","DRAWING","COOKING",,"ZRP",1,0,1,1,0,2,1,0,1,1,0,1,1,0,2,0,,,0,,,,,,1,2,0,,,,3,2,2,1,1,1,0,,,,,,,,7/15/2007
"SW","SW21202",12,"FOOTBALL","SKATEBOARDING",,,,,"ASL",1,0,0,1,2,1,0,,,0,,,,,,,,,0,,,,,,1,0,1,1,1,1,3,2,1,1,1,0,1,1,2,2,3,1,9,,8/15/2001
"SW","SW21202",18,,,,"PLAYING DRUMS","PLAYING GUITAR","WRITING","KAH",0,,,,,,,,,1,1,2,1,0,1,1,1,2,0,,,,,,1,1,1,1,1,1,2,0,1,2,0,2,0,,,,,,,,8/15/2007
"SW","SW21210",12,"FOOTBALL","BASKETBALL","BASEBALL","SWIMMING",,,"KNW",1,0,2,1,1,1,1,0,2,1,1,2,0,,,,,,1,1,0,,,,1,2,0,,,,3,0,2,2,1,2,1,2,2,3,3,3,,,11/15/2001
"SW","SW21210",18,"FOOTBALL","BASKETBALL","ROLLER HOCKEY","SINGING","DANCE","VIDEO GAMES","KAH",1,2,2,1,1,1,1,2,2,1,2,2,1,2,1,1,1,1,1,2,1,2,1,2,1,2,1,1,0,,3,2,9,2,0,1,0,,,,,,,,2/15/2008
"SW","SW21223",12,"BASKETBALL","FOOTBALL","BASEBALL",,,,"FFF",1,1,2,1,0,2,1,0,2,0,,,,,,,,,0,,,,,,1,2,1,2,0,,3,2,1,1,1,1,1,2,3,3,2,9,,,6/15/2001
"SW","SW21247",12,"SOCCER","BASKETBALL","BASEBALL",,,,"ASL",1,1,1,1,0,1,1,1,2,0,,,,,,,,,0,,,,,,0,,,,,,2,0,1,1,1,1,1,,,1,,,,,8/15/2001
"SW","SW21247",18,"BADMITTON",,,"RIDING HORSE",,,"MAG",1,0,1,0,,,,,,1,0,1,0,,,,,,0,,,,,,0,,,,,,2,1,2,1,1,1,1,2,9,9,9,9,,,11/15/2007
"SW","SW21251",12,"BASKETBALL","SOCCER",,"SKATING","DRAWING AND COLORING",,"KNW",1,1,1,1,0,1,0,,,1,2,2,1,1,2,0,,,0,,,,,,1,0,1,1,1,2,2,0,1,1,2,2,1,3,2,1,2,0,,,1/15/2002
"SW","SW21251",18,,,,"READING","COLOR GUARD TEAM",,"MAG",0,,,,,,,,,1,2,1,1,2,2,0,,,1,2,0,,,,1,1,0,,,,1,1,1,1,2,2,1,3,2,2,3,9,,,2/15/2008
"SW","SW21268",12,"FOOTBALL","BASKETBALL","CHEERLEADING","CHECKERS","WRITING","SINGING","ASL",1,1,1,1,2,2,1,2,2,1,0,2,1,2,2,1,1,2,0,,,,,,1,2,1,1,1,1,3,2,1,2,1,2,1,3,2,3,2,2,9,,6/15/2001
"SW","SW21268",18,"FOOTBALL","BASKETBALL","SOCCER","TAKING CARE OF MY KIDS","CLEANING AND TAKING CARE OF THE HOUSE","PLAYING XBOX","ZRP",1,0,1,1,0,2,1,0,1,1,2,2,1,2,2,1,0,1,0,,,,,,1,1,1,2,0,,2,2,1,2,1,2,0,,,,,,,,11/15/2007
"SW","SW21284",18,"BASKETBALL",,,"PLAYING GUITAR","PLAYING VIDEO GAMES","DOODLING","ZRP",1,1,1,0,,,,,,1,2,2,1,1,1,1,2,1,0,,,,,,1,2,1,2,1,1,3,2,,2,1,1,0,,,,,,,,10/15/2008
"SW","SW21296",12,"TEATHERBALL","BASKETBALL","DODGE BALL","I LIKE TO RUN","PLAY TAG WITH MY FRIENDS",,"ASL",1,1,1,1,2,2,1,1,0,1,2,1,1,0,2,0,,,1,,0,,,,1,,1,1,1,0,3,0,1,2,1,1,0,,,,,,,,3/15/2002
"SW","SW21296",18,"FOOTBALL","DANCING",,"MATH",,,"KAH",1,1,1,1,2,1,0,,,1,2,1,0,,,,,,0,,,,,,1,1,1,1,0,,3,2,2,1,0,1,1,2,9,9,9,9,,,1/15/2008
"SW","SW21304",12,"FOOTBALL","BASKETBALL",,"MONOPOLY","CARDS","MANCALA (GAME)","JMS",1,1,2,1,1,2,0,,,1,0,2,1,2,2,1,0,2,0,,,,,,1,2,1,2,1,2,3,0,1,1,2,2,1,1,1,2,2,2,,,11/15/2001
"SW","SW21304",18,"SWIMMING","GOING FOR WALKS",,"READING","WATCHING TV",,"ZRP",1,0,1,1,1,2,0,,,1,1,2,1,2,2,0,,,0,,,,,,1,2,1,2,0,,2,0,1,2,1,2,0,,,,,,,,10/15/2009
"SW","SW21312",18,"SKATEBOARDING","SOCCER","BASEBALL","DRUMMING","HUNTING (JUST OBSERVING)","HIKING","ZRP",1,2,2,1,1,1,1,0,2,1,2,2,1,1,1,1,1,2,1,0,0,,,,1,2,1,1,1,1,3,2,0,1,0,1,1,9,9,9,9,1,9,,7/15/2008
"SW","SW21338",12,"BASKETBALL","FOOTBALL","BASEBALL","READING BOOKS","PLAYING BOARD GAMES","WATCHING TV","KNW",1,2,1,1,0,1,1,2,2,1,2,2,1,0,0,1,1,2,1,2,1,1,0,,1,1,1,1,,2,2,2,1,2,2,1,1,2,3,2,2,3,,,3/15/2002
"SW","SW21345",12,"FOOTBALL","BASEBALL",,"VIDEO GAMES",,,"JBA",1,1,2,1,1,1,0,,,1,0,2,0,,,,,,0,,,,,,1,1,1,1,1,1,3,1,1,1,1,2,1,,,,,,9,,3/15/2003
"SW","SW21345",18,"FOOTBALL",,,"JOGGING",,,"MAG",1,0,2,0,,,,,,1,1,1,0,,,,,,0,,,,,,1,2,1,2,0,,3,2,1,2,2,2,1,3,1,1,2,3,9,,7/15/2008
"SW","SW21353",12,"FOOTBALL","BASKETBALL","BASEBALL","GO ON THE COMPUTER","SKATEBOARD","BREAK DANCING","LJB",1,1,1,1,2,2,1,0,1,1,1,2,1,1,0,1,2,1,0,,,,,,1,2,1,2,1,1,3,2,2,1,2,1,1,2,9,2,3,9,,,7/15/2002
"SW","SW21353",18,"BASKETBALL","BASEBALL","FOOTBALL","DJING",,,"ZRP",1,1,1,1,0,2,1,1,2,1,1,2,0,,,,,,0,,,,,,1,,1,1,1,1,3,2,2,2,1,1,1,9,9,9,3,1,9,,5/15/2008
"SW","SW21366",12,"BASKETBALL",,,"I PLAY CARDS","I LIKE TO DRAW",,"ASL",1,1,1,0,,,,,,1,1,1,1,1,1,0,,,0,,,,,,1,1,1,1,1,1,3,0,1,1,1,1,1,1,2,2,2,2,9,,9/15/2002
"SW","SW21366",18,,,,"READING",,,"KAH",0,,,,,,,,,1,1,1,0,,,,,,0,,,,,,1,1,0,,,,2,1,1,1,2,2,1,3,9,3,9,2,9,,5/15/2008
"SW","SW21377",12,"BASEBALL","SOCCER","FOOTBALL","PLAY CARDS",,,"LJB",1,0,0,1,1,1,1,0,1,1,0,1,0,,,,,,0,,,,,,1,0,1,1,1,0,1,2,1,0,1,1,1,1,1,1,2,2,9,,6/15/2002
"SW","SW21377",18,"SKATEBOARDING","SWIMMING",,"READING",,,"KAH",1,0,0,1,1,1,0,,,1,1,1,0,,,,,,0,,,,,,1,1,1,2,0,,2,2,1,1,2,1,0,,,,,,,,2/15/2009
"SW","SW21381",12,"GO-CARTING","FOOTBALL","BASEBALL","BUILD AND LAUNCH ROCKETS","WAKEBOARDING",,"JBA",1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,0,,,1,1,0,,,,1,0,1,1,1,1,3,2,1,1,1,2,1,3,3,3,3,9,,,1/15/2003
"SW","SW21381",18,"BIKE RIDING",,,"PLAYING POOL","DRAWING",,"ZRP",1,2,2,0,,,,,,1,1,1,1,1,1,0,,,0,,,,,,1,2,1,0,0,,2,2,1,1,0,2,1,3,2,3,9,9,,,4/15/2009
"SW","SW21401",12,"SOCCER","BASKETBALL","PIANO","COLLECT LORD OF THE RINGS FIGURINES","VIDEOGAMES","PLAY PIANO","JBA",1,1,2,1,1,1,1,1,2,1,0,0,1,2,2,1,1,2,1,1,0,,,,1,2,1,1,1,1,3,0,9,2,2,1,1,2,1,3,2,9,,,1/15/2003
"SW","SW21401",18,"SOCCER","FOOTBALL","VOLLEYBALL","DIRTBIKING","COOKING",,"ZRP",1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,0,,,1,2,0,,,,1,1,1,1,1,1,3,2,9,2,1,1,1,2,2,9,9,9,,,1/15/2009
"SW","SW21436",12,"BASKETBALL",,,"GUESS WHO, SORRY, MONOPOLY  (BOARDGAMES)","TALK ON THE PHONE","DANCE","JBA",1,0,2,0,,,,,,1,1,1,1,2,2,1,2,2,0,,,,,,1,2,1,2,1,0,3,0,2,1,0,2,1,3,1,0,1,9,,,4/15/2003
"SW","SW21436",18,"BASKETBALL",,,"SKATING","TALKING ON THE PHONE","MYSPACE ON COMPUTER","ZRP",1,1,1,0,,,,,,1,1,2,1,2,2,1,2,2,1,2,0,,,,1,1,1,1,0,,2,2,2,2,2,2,1,3,3,3,9,9,,,11/15/2008
"SW","SW21448",18,"DIRT BIKING","FOOTBALL",,"WRITING","WORKING ON TRUCKS",,"KAH",1,1,1,1,0,1,0,,,1,2,1,1,1,1,0,,,0,,,,,,1,2,1,2,0,,2,1,1,0,2,2,1,9,9,3,9,9,,,3/15/2010
"SW","SW21450",12,,,,,,,"MAG",0,,,,,,,,,0,,,,,,,,,0,,,,,,1,0,1,1,0,,3,2,0,1,1,1,1,3,3,2,2,9,,,10/15/2003
"SW","SW21450",18,"BASKETBALL","FOOTBALL","BASEBALL","WATCHING TV","COMPUTER","LISTENING TO MUSIC","ZRP",1,2,2,1,1,2,1,1,1,1,2,2,1,2,2,1,2,2,1,2,1,2,1,2,1,1,1,2,1,1,1,0,1,2,2,2,1,2,2,2,2,9,,,5/15/2009
"SW","SW21469",12,"SOCCER","BASKETBALL","HOCKEY","FLUTE","COOKING","CARDS","ESW",1,2,1,1,1,1,1,0,1,1,0,1,1,1,2,1,1,1,1,2,0,,,,1,2,1,1,1,2,3,1,2,2,2,1,1,3,3,2,3,9,,,6/15/2003
"SW","SW21469",18,"FOOTBALL","BASEBALL",,"PLAYING MUSIC - PIANO","LISTENING TO  MUSIC",,"MAG",1,2,1,1,1,1,0,,,1,2,2,1,1,1,0,,,0,,,,,,1,1,1,1,0,,2,2,1,2,1,2,1,2,2,1,2,9,,,2/15/2009
"SW","SW21483",12,"BASKETBALL","SOCCER",,"BOOKS",,,,1,1,1,1,1,1,0,,,1,2,2,0,,,,,,1,2,1,2,0,,1,1,1,1,0,,3,1,9,1,1,1,1,3,3,2,2,9,,,9/15/2003
"SW","SW21483",18,"CARDIO AT THE GYM","WATER POLO",,"READING","GOING TO THE BEACH","HANGING OUT WITH FRIENDS","ZRP",1,1,0,1,2,1,0,,,1,2,2,1,1,1,1,1,1,0,,,,,,1,1,1,1,1,1,2,2,1,1,1,1,1,,9,,,9,,,8/15/2009
"SW","SW21497",12,"BASKETBALL","FOOTBALL","SWIMMING","PLAY WITH MY FRIENDS","BOARD GAMES","PLAY STATION 2","JBA",1,2,2,1,0,2,,0,2,1,2,2,1,0,2,1,2,2,1,2,0,,,,1,0,1,2,1,2,3,2,1,1,2,1,1,3,3,3,2,3,9,,1/15/2003
"SW","SW21526",18,"MMA MIXED MARTIAL ARTS","SWIMMING",,"READING","WRITING","HEARING LIVE MUSIC","MAG",1,0,1,1,1,1,0,,,1,2,2,1,2,2,1,2,1,0,,,,,,1,1,1,1,0,,3,1,2,1,1,2,1,3,9,2,9,9,,,4/15/2009
"SW","SW21532",12,"SOCCER",,,"HORSEBACK RIDE",,,"JBA",1,2,2,0,,,,,,1,1,2,0,,,,,,0,,,,,,1,1,1,2,1,0,3,2,0,2,1,2,1,2,2,3,1,9,,,3/15/2003
"SW","SW21532",18,"SOCCER","VOLLEYBALL","WATER POLO","DANCING","HORSEBACK RIDING",,"MAG",1,0,1,1,0,1,1,0,1,1,2,1,1,1,2,0,,,0,,,,,,1,1,1,0,0,,3,1,1,1,1,1,1,2,2,9,9,9,,,3/15/2009
"SW","SW21544",18,,,,"WRITING",,,"KAH",0,,,,,,,,,1,1,2,0,,,,,,0,,,,,,1,1,1,1,0,,2,2,2,1,1,1,1,3,2,2,9,2,9,,4/15/2009
"SW","SW21559",12,"FOOTBALL",,,"GUITAR","SKATEBOARDING",,"MAG",1,1,2,0,,,,,,1,0,1,1,1,1,0,,,0,,,,,,1,2,1,2,0,,3,1,1,2,2,2,1,2,3,3,1,9,,,2/15/2004
"SW","SW21559",18,"FOOTBALL",,,"SKATEBOARDING","SNOWBOARDING","MOTORCYCLE RIDING","MAG",1,2,1,0,,,,,,1,2,1,1,2,2,1,1,2,0,,,,,,1,1,0,,,,3,2,1,2,1,2,1,3,2,2,2,2,9,,2/15/2009
"SW","SW21571",18,"DANCING",,,"DANCING","READING",,"ZRP",1,2,2,0,,,,,,1,2,2,1,1,1,0,,,0,,,,,,1,2,1,2,0,,3,1,1,2,1,1,1,3,2,2,3,9,,,10/15/2009
"SW","SW21587",12,"BASKETBALL","SOCCER",,,,,"EST",1,2,1,1,2,2,0,,,0,,,,,,,,,1,2,1,2,1,2,1,1,0,,,,3,2,1,2,2,2,1,2,2,2,1,9,,,7/15/2003
"SW","SW21587",18,"SOCCER","TENNIS","BASKETBALL","PLAY CARDS",,,"KAH",1,1,1,1,0,0,1,1,1,1,0,1,0,,,,,,0,,,,,,1,1,1,1,0,,3,2,2,2,2,1,1,2,9,2,9,3,9,,8/15/2009
"SW","SW21606",12,"BASKETBALL","FOOTBALL",,"DRAWING","PLAYING CARS",,"EST",1,1,1,1,0,1,0,,,1,2,2,1,2,2,0,,,1,2,0,,,,1,2,1,2,1,2,2,1,1,1,2,2,1,3,3,3,3,3,9,,7/15/2003
"SW","SW21606",18,"RUNNING",,,"DRAWING",,,"KAH",1,0,1,0,,,,,,1,1,2,0,,,,,,1,1,0,,,,1,2,1,2,1,2,2,2,1,2,0,2,1,2,1,9,9,3,9,,2/15/2009
"SW","SW21619",12,"ROLLERBLADE HOCKEY",,,"BIKING","SKATEBOARDING","ROLLERBLADING","JBA",1,1,1,0,,,,,,1,2,1,1,1,1,1,0,1,1,2,0,,,,1,0,1,1,1,1,3,2,1,1,2,1,1,2,2,3,2,9,,,4/15/2003
"SW","SW21619",18,"PAINTBALL",,,"AIR SOFTING (SHOOTS BB'S)",,,"MAG",1,1,2,0,,,,,,1,2,2,0,,,,,,0,,,,,,0,,,,,,3,2,1,2,1,1,0,,,,,,,,2/15/2009
"SW","SW21627",12,"TACKLE FOOTBALL","BASKETBALL","SOCCER","COMPUTERS","VIDEO GAMES","GARDENING","JBA",1,2,2,1,2,2,1,1,1,1,2,2,1,2,2,1,1,1,1,1,0,,,,1,2,1,2,1,2,3,2,0,2,1,2,1,3,2,1,2,9,,,11/15/2002
"SW","SW21627",18,"FOOTBALL","HOCKEY",,"COMPUTERS",,,"MAG",1,2,2,1,1,2,0,,,1,2,2,0,,,,,,0,,,,,,1,2,0,,,,2,2,2,1,2,2,0,,,,,,,,11/15/2008
"SW","SW21643",12,"SOCCER","BASKETBALL",,,,,"EST",1,1,1,1,1,1,0,,,0,,,,,,,,,0,,,,,,1,1,1,1,0,,3,1,2,2,2,2,1,2,2,0,2,9,,,7/15/2003
"SW","SW21643",18,"CHEERLEADING","SOFTBALL","SOCCER","SCRAPBOOKING",,,"KAH",1,1,2,1,1,1,1,2,2,1,0,1,0,,,,,,0,,,,,,1,1,1,1,1,1,3,0,1,1,2,1,1,2,2,2,2,2,9,,5/15/2009
"SW","SW21655",12,"CAPTURE THE FLAG",,,"ROLLERSKATING",,,"JBA",1,0,1,0,,,,,,1,1,1,0,,,,,,0,,,,,,0,,,,,,3,2,1,2,1,0,1,2,2,3,2,9,,,3/15/2003
"SW","SW21655",18,"FOOTBALL",,,"SCHOOL BAND","PLAYING WITH MY DAUGHTER",,"ZRP",1,1,1,0,,,,,,1,1,2,1,2,2,0,,,0,,,,,,1,2,1,2,0,,2,2,1,0,1,1,0,,,,,,,,2/15/2009
"SW","SW21670",12,"FOOTBALL","BASEBALL","BASKETBALL","PLAY STATION 2","COLLECT MODEL CARS",,"JBA",1,2,2,1,0,1,1,2,2,1,1,2,1,2,2,0,,,1,1,0,,,,1,1,1,0,1,1,3,2,1,0,2,1,1,2,2,2,2,9,,,2/15/2003
